company,year,quarter,metric,sub-metric,value
TSMC,2012,3,rev_geo,ASIAPAC,14
TSMC,2012,3,rev_geo,Japan,4
TSMC,2012,3,rev_seg,Computer,19
TSMC,2012,3,rev_seg,Communication,49
TSMC,2012,3,rev_seg,Consumer,8
TSMC,2012,3,rev_seg,Industrial/Standard,24
TSMC,2012,3,rev_tech,28nm,13
TSMC,2012,3,rev_tech,40/45nm,27
TSMC,2012,3,rev_tech,65nm,22
TSMC,2012,3,rev_tech,90nm,9
TSMC,2012,3,rev_tech,0.11/0.13um,6
TSMC,2012,3,rev_tech,0.15/0.18um,14
TSMC,2012,3,rev_tech,0.25/0.35um,7
TSMC,2012,3,rev_tech,0.50um and above,2
TSMC,2012,4,rev_geo,NORAM,69
TSMC,2012,4,rev_geo,China,5
TSMC,2012,4,rev_geo,EMEA,8
TSMC,2012,4,rev_geo,ASIAPAC,15
TSMC,2012,4,rev_geo,Japan,3
TSMC,2012,4,rev_seg,Computer,16
TSMC,2012,4,rev_seg,Communication,54
TSMC,2012,4,rev_seg,Consumer,7
TSMC,2012,4,rev_seg,Industrial/Standard,23
TSMC,2012,4,rev_tech,28nm,22
TSMC,2012,4,rev_tech,40/45nm,22
TSMC,2012,4,rev_tech,65nm,19
TSMC,2012,4,rev_tech,90nm,8
TSMC,2012,4,rev_tech,0.11/0.13um,4
TSMC,2012,4,rev_tech,0.15/0.18um,17
TSMC,2012,4,rev_tech,0.25/0.35um,7
TSMC,2012,4,rev_tech,0.50um and above,1
TSMC,2013,1,rev_geo,NORAM,69
TSMC,2013,1,rev_geo,China,7
TSMC,2013,1,rev_geo,EMEA,8
TSMC,2013,1,rev_geo,ASIAPAC,14
TSMC,2013,1,rev_geo,Japan,2
TSMC,2013,1,rev_seg,Computer,16
TSMC,2013,1,rev_seg,Communication,55
TSMC,2013,1,rev_seg,Consumer,7
TSMC,2013,1,rev_seg,Industrial/Standard,22
TSMC,2013,1,rev_tech,28nm,24
TSMC,2013,1,rev_tech,40/45nm,23
TSMC,2013,1,rev_tech,65nm,17
TSMC,2013,1,rev_tech,90nm,8
TSMC,2013,1,rev_tech,0.11/0.13um,4
TSMC,2013,1,rev_tech,0.15/0.18um,17
TSMC,2013,1,rev_tech,0.25/0.35um,6
TSMC,2013,1,rev_tech,0.50um and above,1
TSMC,2013,2,rev_geo,NORAM,71
TSMC,2013,2,rev_geo,China,8
TSMC,2013,2,rev_geo,EMEA,6
TSMC,2013,2,rev_geo,ASIAPAC,13
TSMC,2013,2,rev_geo,Japan,2
TSMC,2013,2,rev_seg,Computer,16
TSMC,2013,2,rev_seg,Communication,57
TSMC,2013,2,rev_seg,Consumer,7
TSMC,2013,2,rev_seg,Industrial/Standard,20
TSMC,2013,2,rev_tech,28nm,29
TSMC,2013,2,rev_tech,40/45nm,21
TSMC,2013,2,rev_tech,65nm,18
TSMC,2013,2,rev_tech,90nm,8
TSMC,2013,2,rev_tech,0.11/0.13um,4
TSMC,2013,2,rev_tech,0.15/0.18um,15
TSMC,2013,2,rev_tech,0.25/0.35um,4
TSMC,2013,2,rev_tech,0.50um and above,1
TSMC,2013,3,rev_geo,NORAM,71
TSMC,2013,3,rev_geo,China,5
TSMC,2013,3,rev_geo,EMEA,6
TSMC,2013,3,rev_geo,ASIAPAC,15
TSMC,2013,3,rev_geo,Japan,3
TSMC,2013,3,rev_seg,Computer,13
TSMC,2013,3,rev_seg,Communication,53
TSMC,2013,3,rev_seg,Consumer,14
TSMC,2013,3,rev_seg,Industrial/Standard,20
TSMC,2013,3,rev_tech,28nm,32
TSMC,2013,3,rev_tech,40/45nm,20
TSMC,2013,3,rev_tech,65nm,15
TSMC,2013,3,rev_tech,90nm,8
TSMC,2013,3,rev_tech,0.11/0.13um,4
TSMC,2013,3,rev_tech,0.15/0.18um,15
TSMC,2013,3,rev_tech,0.25/0.35um,5
TSMC,2013,3,rev_tech,0.50um and above,1
TSMC,2013,4,rev_geo,NORAM,74
TSMC,2013,4,rev_geo,China,5
TSMC,2013,4,rev_geo,EMEA,7
TSMC,2013,4,rev_geo,ASIAPAC,11
TSMC,2013,4,rev_geo,Japan,3
TSMC,2013,4,rev_seg,Computer,13
TSMC,2013,4,rev_seg,Communication,51
TSMC,2013,4,rev_seg,Consumer,13
TSMC,2013,4,rev_seg,Industrial/Standard,23
TSMC,2013,4,rev_tech,28nm,34
TSMC,2013,4,rev_tech,40/45nm,17
TSMC,2013,4,rev_tech,65nm,16
TSMC,2013,4,rev_tech,90nm,7
TSMC,2013,4,rev_tech,0.11/0.13um,4
TSMC,2013,4,rev_tech,0.15/0.18um,16
TSMC,2013,4,rev_tech,0.25/0.35um,5
TSMC,2013,4,rev_tech,0.50um and above,1
TSMC,2014,1,rev_geo,NORAM,66
TSMC,2014,1,rev_geo,China,8
TSMC,2014,1,rev_geo,EMEA,6
TSMC,2014,1,rev_geo,ASIAPAC,17
TSMC,2014,1,rev_geo,Japan,3
TSMC,2014,1,rev_seg,Computer,13
TSMC,2014,1,rev_seg,Communication,54
TSMC,2014,1,rev_seg,Consumer,11
TSMC,2014,1,rev_seg,Industrial/Standard,22
TSMC,2014,1,rev_tech,28nm,34
TSMC,2014,1,rev_tech,40/45nm,21
TSMC,2014,1,rev_tech,65nm,16
TSMC,2014,1,rev_tech,90nm,7
TSMC,2014,1,rev_tech,0.11/0.13um,3
TSMC,2014,1,rev_tech,0.15/0.18um,14
TSMC,2014,1,rev_tech,0.25/0.35um,4
TSMC,2014,1,rev_tech,0.50um and above,1
TSMC,2015,2,rev_geo,NORAM,66
TSMC,2015,2,rev_geo,China,8
TSMC,2015,2,rev_geo,EMEA,7
TSMC,2015,2,rev_geo,ASIAPAC,13
TSMC,2015,2,rev_geo,Japan,6
TSMC,2015,2,rev_seg,Computer,7
TSMC,2015,2,rev_seg,Communication,62
TSMC,2015,2,rev_seg,Consumer,8
TSMC,2015,2,rev_seg,Industrial/Standard,23
TSMC,2015,2,rev_tech,20nm,20
TSMC,2015,2,rev_tech,28nm,27
TSMC,2015,2,rev_tech,40/45nm,14
TSMC,2015,2,rev_tech,65nm,11
TSMC,2015,2,rev_tech,90nm,7
TSMC,2015,2,rev_tech,0.11/0.13um,3
TSMC,2015,2,rev_tech,0.15/0.18um,13
TSMC,2015,2,rev_tech,0.25um and above,5
TSMC,2015,3,rev_geo,NORAM,69
TSMC,2015,3,rev_geo,China,6
TSMC,2015,3,rev_geo,EMEA,7
TSMC,2015,3,rev_geo,ASIAPAC,12
TSMC,2015,3,rev_geo,Japan,6
TSMC,2015,3,rev_seg,Computer,8
TSMC,2015,3,rev_seg,Communication,59
TSMC,2015,3,rev_seg,Consumer,8
TSMC,2015,3,rev_seg,Industrial/Standard,25
TSMC,2015,3,rev_tech,16/20nm,21
TSMC,2015,3,rev_tech,28nm,27
TSMC,2015,3,rev_tech,40/45nm,14
TSMC,2015,3,rev_tech,65nm,11
TSMC,2015,3,rev_tech,90nm,8
TSMC,2015,3,rev_tech,0.11/0.13um,2
TSMC,2015,3,rev_tech,0.15/0.18um,12
TSMC,2015,3,rev_tech,0.25um and above,5
TSMC,2015,4,rev_geo,NORAM,69
TSMC,2015,4,rev_geo,China,9
TSMC,2015,4,rev_geo,EMEA,6
TSMC,2015,4,rev_geo,ASIAPAC,10
TSMC,2015,4,rev_geo,Japan,6
TSMC,2015,4,rev_seg,Computer,9
TSMC,2015,4,rev_seg,Communication,62
TSMC,2015,4,rev_seg,Consumer,6
TSMC,2015,4,rev_seg,Industrial/Standard,23
TSMC,2015,4,rev_tech,16/20nm,24
TSMC,2015,4,rev_tech,28nm,25
TSMC,2015,4,rev_tech,40/45nm,14
TSMC,2015,4,rev_tech,65nm,11
TSMC,2015,4,rev_tech,90nm,7
TSMC,2015,4,rev_tech,0.11/0.13um,3
TSMC,2015,4,rev_tech,0.15/0.18um,11
TSMC,2015,4,rev_tech,0.25um and above,5
TSMC,2016,1,rev_geo,NORAM,62
TSMC,2016,1,rev_geo,China,12
TSMC,2016,1,rev_geo,EMEA,5
TSMC,2016,1,rev_geo,ASIAPAC,16
TSMC,2016,1,rev_geo,Japan,5
TSMC,2016,1,rev_seg,Computer,8
TSMC,2016,1,rev_seg,Communication,64
TSMC,2016,1,rev_seg,Consumer,7
TSMC,2016,1,rev_seg,Industrial/Standard,21
TSMC,2016,1,rev_tech,16/20nm,23
TSMC,2016,1,rev_tech,28nm,30
TSMC,2016,1,rev_tech,40/45nm,14
TSMC,2016,1,rev_tech,65nm,10
TSMC,2016,1,rev_tech,90nm,6
TSMC,2016,1,rev_tech,0.11/0.13um,2
TSMC,2016,1,rev_tech,0.15/0.18um,11
TSMC,2016,1,rev_tech,0.25um and above,4
TSMC,2019,2,rev_tech,7nm,21
TSMC,2019,2,rev_tech,10nm,3
TSMC,2019,2,rev_tech,16nm,23
TSMC,2019,2,rev_tech,20nm,1
TSMC,2019,2,rev_tech,28nm,18
TSMC,2019,2,rev_tech,40/45nm,11
TSMC,2019,2,rev_tech,65nm,8
TSMC,2019,2,rev_tech,90nm,3
TSMC,2019,2,rev_tech,0.11/0.13um,2
TSMC,2019,2,rev_tech,0.15/0.18um,8
TSMC,2019,2,rev_tech,0.25um and above,2
TSMC,2019,3,rev_tech,7nm,27
TSMC,2019,3,rev_tech,10nm,2
TSMC,2019,3,rev_tech,16nm,22
TSMC,2019,3,rev_tech,20nm,1
TSMC,2019,3,rev_tech,28nm,16
TSMC,2019,3,rev_tech,40/45nm,10
TSMC,2019,3,rev_tech,65nm,7
TSMC,2019,3,rev_tech,90nm,2
TSMC,2019,3,rev_tech,0.11/0.13um,2
TSMC,2019,3,rev_tech,0.15/0.18um,9
TSMC,2019,3,rev_tech,0.25um and above,2
TSMC,2019,4,rev_tech,7nm,35
TSMC,2019,4,rev_tech,10nm,1
TSMC,2019,4,rev_tech,16nm,20
TSMC,2019,4,rev_tech,20nm,1
TSMC,2019,4,rev_tech,28nm,13
TSMC,2019,4,rev_tech,40/45nm,8
TSMC,2019,4,rev_tech,65nm,7
TSMC,2019,4,rev_tech,90nm,3
TSMC,2019,4,rev_tech,0.11/0.13um,3
TSMC,2019,4,rev_tech,0.15/0.18um,8
TSMC,2019,4,rev_tech,0.25um and above,1
TSMC,2020,1,rev_tech,7nm,35
TSMC,2020,1,rev_tech,16nm,19
TSMC,2020,1,rev_tech,20nm,1
TSMC,2020,1,rev_tech,28nm,14
TSMC,2020,1,rev_tech,40/45nm,10
TSMC,2020,1,rev_tech,65nm,6
TSMC,2020,1,rev_tech,90nm,3
TSMC,2020,1,rev_tech,0.11/0.13um,2
TSMC,2020,1,rev_tech,0.15/0.18um,8
TSMC,2020,1,rev_tech,0.25um and above,2
TSMC,2020,2,rev_tech,7nm,36
TSMC,2020,2,rev_tech,16nm,18
TSMC,2020,2,rev_tech,20nm,1
TSMC,2020,2,rev_tech,28nm,14
TSMC,2020,2,rev_tech,40/45nm,9
TSMC,2020,2,rev_tech,65nm,6
TSMC,2020,2,rev_tech,90nm,3
TSMC,2020,2,rev_tech,0.11/0.13um,3
TSMC,2020,2,rev_tech,0.15/0.18um,8
TSMC,2020,2,rev_tech,0.25um and above,2
TSMC,2020,3,rev_tech,5nm,8
TSMC,2020,3,rev_tech,7nm,35
TSMC,2020,3,rev_tech,10nm,0
TSMC,2020,3,rev_tech,16nm,18
TSMC,2020,3,rev_tech,20nm,1
TSMC,2020,3,rev_tech,28nm,12
TSMC,2020,3,rev_tech,40/45nm,8
TSMC,2020,3,rev_tech,65nm,5
TSMC,2020,3,rev_tech,90nm,2
TSMC,2020,3,rev_tech,0.11/0.13um,2
TSMC,2020,3,rev_tech,0.15/0.18um,7
TSMC,2020,3,rev_tech,0.25um and above,2
TSMC,2020,4,rev_tech,5nm,20
TSMC,2020,4,rev_tech,7nm,29
TSMC,2020,4,rev_tech,10nm,0
TSMC,2020,4,rev_tech,16nm,13
TSMC,2020,4,rev_tech,20nm,1
TSMC,2020,4,rev_tech,28nm,11
TSMC,2020,4,rev_tech,40/45nm,8
TSMC,2020,4,rev_tech,65nm,5
TSMC,2020,4,rev_tech,90nm,2
TSMC,2020,4,rev_tech,0.11/0.13um,3
TSMC,2020,4,rev_tech,0.15/0.18um,7
TSMC,2020,4,rev_tech,0.25um and above,1
TSMC,2021,1,rev_tech,5nm,14
TSMC,2021,1,rev_tech,7nm,35
TSMC,2021,1,rev_tech,16nm,14
TSMC,2021,1,rev_tech,20nm,0
TSMC,2021,1,rev_tech,28nm,11
TSMC,2021,1,rev_tech,40/45nm,7
TSMC,2021,1,rev_tech,65nm,5
TSMC,2021,1,rev_tech,90nm,3
TSMC,2021,1,rev_tech,0.11/0.13um,3
TSMC,2021,1,rev_tech,0.15/0.18um,6
TSMC,2021,1,rev_tech,0.25um and above,2
TSMC,2021,2,rev_tech,5nm,18
TSMC,2021,2,rev_tech,7nm,31
TSMC,2021,2,rev_tech,10nm,0
TSMC,2021,2,rev_tech,16nm,14
TSMC,2021,2,rev_tech,20nm,0
TSMC,2021,2,rev_tech,28nm,11
TSMC,2021,2,rev_tech,40/45nm,7
TSMC,2021,2,rev_tech,65nm,5
TSMC,2021,2,rev_tech,90nm,3
TSMC,2021,2,rev_tech,0.11/0.13um,3
TSMC,2021,2,rev_tech,0.15/0.18um,6
TSMC,2021,2,rev_tech,0.25um and above,2
TSMC,2021,3,rev_tech,5nm,18
TSMC,2021,3,rev_tech,7nm,34
TSMC,2021,3,rev_tech,10nm,0
TSMC,2021,3,rev_tech,16nm,13
TSMC,2021,3,rev_tech,20nm,0
TSMC,2021,3,rev_tech,28nm,10
TSMC,2021,3,rev_tech,40/45nm,8
TSMC,2021,3,rev_tech,65nm,4
TSMC,2021,3,rev_tech,90nm,2
TSMC,2021,3,rev_tech,0.11/0.13um,3
TSMC,2021,3,rev_tech,0.15/0.18um,6
TSMC,2021,3,rev_tech,0.25um and above,2
TSMC,2021,4,rev_tech,5nm,23
TSMC,2021,4,rev_tech,7nm,27
TSMC,2021,4,rev_tech,16nm,13
TSMC,2021,4,rev_tech,20nm,0
TSMC,2021,4,rev_tech,28nm,11
TSMC,2021,4,rev_tech,40/45nm,8
TSMC,2021,4,rev_tech,65nm,5
TSMC,2021,4,rev_tech,90nm,2
TSMC,2021,4,rev_tech,0.11/0.13um,3
TSMC,2021,4,rev_tech,0.15/0.18um,6
TSMC,2021,4,rev_tech,0.25um and above,2
SMIC,2013,4,rev_tech,40/45 nm,16.3
SMIC,2013,4,rev_tech,55/65 nm,21.1
SMIC,2013,4,rev_tech,90 nm,3.5
SMIC,2013,4,rev_tech,0.13 μm,12.2
SMIC,2013,4,rev_tech,0.15/0.18 μm,41.5
SMIC,2013,4,rev_tech,0.25/0.35 μm,5.4
SMIC,2015,2,rev_tech,40/45 nm,15.3
SMIC,2015,2,rev_tech,55/65 nm,25.2
SMIC,2015,2,rev_tech,90 nm,4.8
SMIC,2015,2,rev_tech,0.13 μm,10.9
SMIC,2015,2,rev_tech,0.15/0.18 μm,39.9
SMIC,2015,2,rev_tech,0.25/0.35 μm,3.9
SMIC,2016,4,rev_tech,28 nm,3.5
SMIC,2016,4,rev_tech,40/45 nm,23.6
SMIC,2016,4,rev_tech,55/65 nm,19.8
SMIC,2016,4,rev_tech,90 nm,1.6
SMIC,2016,4,rev_tech,0.11/0.13 μm,14.8
SMIC,2016,4,rev_tech,0.15/0.18 μm,34.2
SMIC,2016,4,rev_tech,0.25/0.35 μm,2.5
SMIC,2017,3,rev_tech,28 nm,8.8
SMIC,2017,3,rev_tech,40/45 nm,20.6
SMIC,2017,3,rev_tech,55/65 nm,20.2
SMIC,2017,3,rev_tech,90 nm,1.4
SMIC,2017,3,rev_tech,0.11/0.13 μm,8.1
SMIC,2017,3,rev_tech,0.15/0.18 μm,37.8
SMIC,2017,3,rev_tech,0.25/0.35 μm,3.1
SMIC,2017,4,rev_tech,28 nm,11.3
SMIC,2017,4,rev_tech,40/45 nm,23.6
SMIC,2017,4,rev_tech,55/65 nm,16
SMIC,2017,4,rev_tech,90 nm,1.8
SMIC,2017,4,rev_tech,0.11/0.13 μm,6.3
SMIC,2017,4,rev_tech,0.15/0.18 μm,37.8
SMIC,2017,4,rev_tech,0.25/0.35 μm,3.2
SMIC,2018,3,rev_tech,28 nm,7.1
SMIC,2018,3,rev_tech,40/45 nm,18.7
SMIC,2018,3,rev_tech,55/65 nm,21
SMIC,2018,3,rev_tech,90 nm,1.4
SMIC,2018,3,rev_tech,0.11/0.13 μm,8.7
SMIC,2018,3,rev_tech,0.15/0.18 μm,39.5
SMIC,2018,3,rev_tech,0.25/0.35 μm,3.6
SMIC,2018,4,rev_tech,28 nm,5.4
SMIC,2018,4,rev_tech,40/45 nm,20.3
SMIC,2018,4,rev_tech,55/65 nm,23
SMIC,2018,4,rev_tech,90 nm,1.7
SMIC,2018,4,rev_tech,0.11/0.13 μm,7.3
SMIC,2018,4,rev_tech,0.15/0.18 μm,38.7
SMIC,2018,4,rev_tech,0.25/0.35 μm,3.6
SMIC,2019,3,rev_tech,28 nm,4.3
SMIC,2019,3,rev_tech,40/45 nm,18.5
SMIC,2019,3,rev_tech,55/65 nm,29.3
SMIC,2019,3,rev_tech,90 nm,1.3
SMIC,2019,3,rev_tech,0.11/0.13 μm,6.6
SMIC,2019,3,rev_tech,0.15/0.18 μm,35.8
SMIC,2019,3,rev_tech,0.25/0.35 μm,4.2
SMIC,2019,4,rev_tech,14 nm,1
SMIC,2019,4,rev_tech,28 nm,5
SMIC,2019,4,rev_tech,40/45 nm,16.2
SMIC,2019,4,rev_tech,55/65 nm,31
SMIC,2019,4,rev_tech,90 nm,1.5
SMIC,2019,4,rev_tech,0.11/0.13 μm,6.2
SMIC,2019,4,rev_tech,0.15/0.18 μm,35
SMIC,2019,4,rev_tech,0.25/0.35 μm,4.1
SMIC,2020,1,rev_tech,14 nm,1.3
SMIC,2020,1,rev_tech,28 nm,6.5
SMIC,2020,1,rev_tech,40/45 nm,14.9
SMIC,2020,1,rev_tech,55/65 nm,32.6
SMIC,2020,1,rev_tech,90 nm,1.6
SMIC,2020,1,rev_tech,0.11/0.13 μm,5.4
SMIC,2020,1,rev_tech,0.15/0.18 μm,33.4
SMIC,2020,1,rev_tech,0.25/0.35 μm,4.3
SMIC,2020,2,rev_tech,14/28 nm,9.1
SMIC,2020,2,rev_tech,40/45 nm,15.4
SMIC,2020,2,rev_tech,55/65 nm,30
SMIC,2020,2,rev_tech,90 nm,2.8
SMIC,2020,2,rev_tech,0.11/0.13 μm,5.4
SMIC,2020,2,rev_tech,0.15/0.18 μm,33
SMIC,2020,2,rev_tech,0.25/0.35 μm,4.3
SMIC,2020,2,rev_seg,Computer,5.9
SMIC,2020,2,rev_seg,Communications,46.9
SMIC,2020,2,rev_seg,Consumer,36.9
SMIC,2020,2,rev_seg,Auto/Industrial,4.3
SMIC,2020,2,rev_seg,Others,6
TSMC,2009,1,rev_seg,Computer,26
TSMC,2009,1,rev_seg,Communication,46
TSMC,2009,1,rev_seg,Consumer,21
TSMC,2009,1,rev_seg,Industrial/Standard,7
TSMC,2009,2,rev_seg,Computer,28
TSMC,2009,2,rev_seg,Communication,45
TSMC,2009,2,rev_seg,Consumer,21
TSMC,2009,2,rev_seg,Industrial/Standard,6
TSMC,2009,4,rev_seg,Computer,33
TSMC,2009,4,rev_seg,Communication,39
TSMC,2009,4,rev_seg,Consumer,13
TSMC,2009,4,rev_seg,Industrial/Standard,15
TSMC,2021,4,rev_seg,Smartphone,44
TSMC,2021,4,rev_seg,High Performance Computing,37
TSMC,2021,4,rev_seg,Internet of Things,9
TSMC,2021,4,rev_seg,Automotive,4
TSMC,2021,4,rev_seg,Digital Consumer Electronics,3
TSMC,2021,4,rev_seg,Others,3
TSMC,2021,3,rev_seg,Smartphone,44
TSMC,2021,3,rev_seg,High Performance Computing,37
TSMC,2021,3,rev_seg,Internet of Things,9
TSMC,2021,3,rev_seg,Automotive,4
TSMC,2021,3,rev_seg,Digital Consumer Electronics,3
TSMC,2021,3,rev_seg,Others,3
TSMC,2021,2,rev_seg,Smartphone,42
TSMC,2021,2,rev_seg,High Performance Computing,39
TSMC,2021,2,rev_seg,Internet of Things,8
TSMC,2021,2,rev_seg,Automotive,4
TSMC,2021,2,rev_seg,Digital Consumer Electronics,4
TSMC,2021,2,rev_seg,Others,3
TSMC,2021,1,rev_seg,Smartphone,46
TSMC,2021,1,rev_seg,High Performance Computing,37
TSMC,2021,1,rev_seg,Internet of Things,9
TSMC,2021,1,rev_seg,Automotive,2
TSMC,2021,1,rev_seg,Digital Consumer Electronics,3
TSMC,2021,1,rev_seg,Others,3
TSMC,2020,4,rev_seg,Smartphone,51
TSMC,2020,4,rev_seg,High Performance Computing,31
TSMC,2020,4,rev_seg,Internet of Things,7
TSMC,2020,4,rev_seg,Automotive,3
TSMC,2020,4,rev_seg,Digital Consumer Electronics,4
TSMC,2020,4,rev_seg,Others,4
TSMC,2020,3,rev_seg,Smartphone,46
TSMC,2020,3,rev_seg,High Performance Computing,37
TSMC,2020,3,rev_seg,Internet of Things,9
TSMC,2020,3,rev_seg,Automotive,2
TSMC,2020,3,rev_seg,Digital Consumer Electronics,3
TSMC,2020,3,rev_seg,Others,3
TSMC,2020,2,rev_seg,Smartphone,47
TSMC,2020,2,rev_seg,High Performance Computing,33
TSMC,2020,2,rev_seg,Internet of Things,8
TSMC,2020,2,rev_seg,Automotive,4
TSMC,2020,2,rev_seg,Digital Consumer Electronics,5
TSMC,2020,2,rev_seg,Others,3
TSMC,2020,1,rev_seg,Smartphone,49
TSMC,2020,1,rev_seg,High Performance Computing,30
TSMC,2020,1,rev_seg,Internet of Things,9
TSMC,2020,1,rev_seg,Automotive,4
TSMC,2020,1,rev_seg,Digital Consumer Electronics,5
TSMC,2020,1,rev_seg,Others,3
TSMC,2019,4,rev_seg,Smartphone,53
TSMC,2019,4,rev_seg,High Performance Computing,29
TSMC,2019,4,rev_seg,Internet of Things,8
TSMC,2019,4,rev_seg,Automotive,4
TSMC,2019,4,rev_seg,Digital Consumer Electronics,3
TSMC,2019,4,rev_seg,Others,3
TSMC,2019,3,rev_seg,Smartphone,49
TSMC,2019,3,rev_seg,High Performance Computing,29
TSMC,2019,3,rev_seg,Internet of Things,9
TSMC,2019,3,rev_seg,Automotive,4
TSMC,2019,3,rev_seg,Digital Consumer Electronics,5
TSMC,2019,3,rev_seg,Others,4
TSMC,2019,2,rev_seg,Smartphone,45
TSMC,2019,2,rev_seg,High Performance Computing,32
TSMC,2019,2,rev_seg,Internet of Things,8
TSMC,2019,2,rev_seg,Automotive,5
TSMC,2019,2,rev_seg,Digital Consumer Electronics,6
TSMC,2019,2,rev_seg,Others,4
SMIC,2004,1,rev_geo,NORAM,41.4
SMIC,2004,1,rev_geo,Taiwan,13.3
SMIC,2004,1,rev_geo,South Korea,12.2
SMIC,2004,1,rev_geo,Japan,16.3
SMIC,2004,1,rev_geo,Europe,15.1
SMIC,2004,1,rev_geo,ASIAPAC,1.7
SMIC,2004,1,rev_seg,Computer,25.1
SMIC,2004,1,rev_seg,Communications,56
SMIC,2004,1,rev_seg,Consumer,12.7
SMIC,2004,1,rev_seg,Others,6.2
SMIC,2004,1,rev_tech,0.13 µm,10.1
SMIC,2004,1,rev_tech,0.15 µm,15.7
SMIC,2004,1,rev_tech,0.18 µm,44.4
SMIC,2004,1,rev_tech,0.25 µm,8.3
SMIC,2004,1,rev_tech,0.35 µm,21.5
SMIC,2004,2,rev_geo,NORAM,44
SMIC,2004,2,rev_geo,ASIAPAC,26.5
SMIC,2004,2,rev_geo,Japan,16.2
SMIC,2004,2,rev_geo,Europe,13.3
SMIC,2004,2,rev_seg,Computer,22.5
SMIC,2004,2,rev_seg,Communications,54.3
SMIC,2004,2,rev_seg,Consumer,17.1
SMIC,2004,2,rev_seg,Others,6.1
SMIC,2004,3,rev_geo,NORAM,41.8
SMIC,2004,3,rev_geo,ASIAPAC,31.5
SMIC,2004,3,rev_geo,Japan,15.6
SMIC,2004,3,rev_geo,Europe,11.1
SMIC,2004,3,rev_seg,Computer,20.5
SMIC,2004,3,rev_seg,Communications,57.2
SMIC,2004,3,rev_seg,Consumer,17.1
SMIC,2004,3,rev_seg,Others,5.2
SMIC,2004,4,rev_geo,NORAM,34.9
SMIC,2004,4,rev_geo,ASIAPAC,43.5
SMIC,2004,4,rev_geo,Japan,8.8
SMIC,2004,4,rev_geo,Europe,12.8
SMIC,2004,4,rev_seg,Computer,26.8
SMIC,2004,4,rev_seg,Communications,58.1
SMIC,2004,4,rev_seg,Consumer,10.2
SMIC,2004,4,rev_seg,Others,4.9
SMIC,2005,1,rev_geo,NORAM,40.4
SMIC,2005,1,rev_geo,ASIAPAC,26.9
SMIC,2005,1,rev_geo,Japan,8
SMIC,2005,1,rev_geo,Europe,24.7
SMIC,2005,1,rev_seg,Computer,36.8
SMIC,2005,1,rev_seg,Communications,44.5
SMIC,2005,1,rev_seg,Consumer,13.6
SMIC,2005,1,rev_seg,Others,5.1
SMIC,2005,2,rev_geo,NORAM,40.8
SMIC,2005,2,rev_geo,ASIAPAC,26.3
SMIC,2005,2,rev_geo,Japan,6
SMIC,2005,2,rev_geo,Europe,26.9
SMIC,2005,2,rev_seg,Computer,39.8
SMIC,2005,2,rev_seg,Communications,40.4
SMIC,2005,2,rev_seg,Consumer,15.2
SMIC,2011,1,rev_tech,65 nm,13.3
SMIC,2011,1,rev_tech,90 nm,12.3
SMIC,2011,1,rev_tech,0.13 µm ,24.1
SMIC,2011,1,rev_tech,0.15 µm ,1.3
SMIC,2011,1,rev_tech,0.18 µm,31.6
SMIC,2011,1,rev_tech,0.25 µm,0.4
SMIC,2011,1,rev_tech,0.35 µm,17
SMIC,2011,2,rev_tech,65 nm,20.7
SMIC,2011,2,rev_tech,90 nm,7.7
SMIC,2011,2,rev_tech,0.13 µm ,22.8
SMIC,2011,2,rev_tech,0.15 µm ,2.5
SMIC,2011,2,rev_tech,0.18 µm,31.5
SMIC,2011,2,rev_tech,0.25 µm,0.4
SMIC,2011,2,rev_tech,0.35 µm,14.4
SMIC,2011,3,rev_tech,40/45 nm,0
SMIC,2011,3,rev_tech,55/65 nm,19.9
SMIC,2011,3,rev_tech,90 nm,10
SMIC,2011,3,rev_tech,0.11/0.13 µm ,20.8
SMIC,2011,3,rev_tech,0.15/0.18 µm ,37.4
SMIC,2011,3,rev_tech,0.25/0.35 µm,11.9
SMIC,2011,4,rev_tech,40/45 nm,0.3
SMIC,2011,4,rev_tech,55/65 nm,21
SMIC,2011,4,rev_tech,90 nm,9.2
SMIC,2011,4,rev_tech,0.11/0.13 µm ,22.3
SMIC,2011,4,rev_tech,0.15/0.18 µm ,37.2
SMIC,2011,4,rev_tech,0.25/0.35 µm,10
SMIC,2012,1,rev_geo,NORAM,55.2
SMIC,2012,1,rev_geo,China,32.5
SMIC,2012,1,rev_geo,Eurasia,12.3
SMIC,2012,1,rev_seg,Computer,3.2
SMIC,2012,1,rev_seg,Communications,48.3
SMIC,2012,1,rev_seg,Consumer,40.2
SMIC,2012,1,rev_seg,Others,8.3
SMIC,2012,1,rev_tech,40/45 nm,0.3
SMIC,2012,1,rev_tech,55/65 nm,22.3
SMIC,2012,1,rev_tech,90 nm,8.6
SMIC,2012,1,rev_tech,0.11/0.13 µm ,22.7
SMIC,2012,1,rev_tech,0.15/0.18 µm ,39.4
SMIC,2012,1,rev_tech,0.25/0.35 µm,6.7
SMIC,2012,2,rev_geo,NORAM,56.3
SMIC,2012,2,rev_geo,China,32.7
SMIC,2012,2,rev_geo,Eurasia,11
SMIC,2012,2,rev_seg,Computer,2.6
SMIC,2012,2,rev_seg,Communications,41.1
SMIC,2012,2,rev_seg,Consumer,47.8
SMIC,2012,2,rev_seg,Others,8.5
